id,provider,title,start_date,end_date,startyear,endyear,type,tags
LANDSAT/LT4_L1T,USGS,USGS Landsat 4 TM Raw Scenes (Orthorectified),08/21/82,12/13/93,1982,1993,ImageCollection,"landsat, usgs, global, tm, l4, lt4, radiance"
LANDSAT/LT4_L1T_TOA,USGS/Google,USGS Landsat 4 TM TOA Reflectance (Orthorectified),08/21/82,12/13/93,1982,1993,ImageCollection,"landsat, usgs, global, toa, lt4, tm, radiance, l4"
LANDSAT/LT5,USGS,USGS Landsat 5 TM Raw Scenes,12/31/83,05/04/12,1983,2012,ImageCollection,"landsat, usgs, global, tm, l5, lt5, radiance"
LANDSAT/LT5_L1T,USGS,USGS Landsat 5 TM Raw Scenes (Orthorectified),12/31/83,05/04/12,1983,2012,ImageCollection,"landsat, usgs, global, tm, l5, lt5, radiance"
LANDSAT/LT5_L1T_TOA,USGS/Google,USGS Landsat 5 TM TOA Reflectance (Orthorectified),12/31/83,05/04/12,1983,2012,ImageCollection,"landsat, usgs, global, toa, lt5, tm, l5, radiance"
MODIS/MCD43A1,NASA LP DAAC at the USGS EROS Center,MCD43A1.005 BRDF-Albedo Model Parameters 16-Day L3 Global 500m,02/17/00,03/13/17,2000,2017,ImageCollection,"modis, mcd43a1, 16-day, global, usgs, albedo, brdf, reflectance"
MODIS/MCD43A2,NASA LP DAAC at the USGS EROS Center,MCD43A2.005 BRDF-Albedo Quality 16-Day Global 500m,02/17/00,03/13/17,2000,2017,ImageCollection,"modis, mcd43a2, 16-day, global, usgs, albedo, quality, brdf, reflectance"
MODIS/MCD43A4,NASA LP DAAC at the USGS EROS Center,MCD43A4.005 BRDF-Adjusted Reflectance 16-Day Global 500m,02/17/00,03/13/17,2000,2017,ImageCollection,"modis, mcd43a4, 16-day, global, usgs, nbar, brdf, surface_reflectance, reflectance"
MODIS/MOD09A1,NASA LP DAAC at the USGS EROS Center,MOD09A1.005 Surface Reflectance 8-Day Global 500m,03/04/00,03/21/17,2000,2017,ImageCollection,"modis, mod09a1, 8-day, global, terra, surface_reflectance"
MODIS/MOD09GA,NASA LP DAAC at the USGS EROS Center,MOD09GA.005 Terra Surface Reflectance Daily L2G Global 1km and 500m,02/23/00,03/29/17,2000,2017,ImageCollection,"modis, mod09ga, daily, global, usgs, terra, surface_reflectance"
MODIS/MOD09GQ,NASA LP DAAC at the USGS EROS Center,MOD09GQ.005 Terra Surface Reflectance Daily L2G Global 250m,02/23/00,03/29/17,2000,2017,ImageCollection,"modis, mod09gq, daily, global, usgs, terra, surface_reflectance"
MODIS/MOD09Q1,NASA LP DAAC at the USGS EROS Center,MOD09Q1.005 Surface Reflectance 8-Day Global 250m,03/04/00,03/21/17,2000,2017,ImageCollection,"modis, mod09q1, 8-day, global, terra, surface_reflectance"
MODIS/MOD10A1,NSIDC,MOD10A1.005 Terra Snow Cover Daily Global 500m,02/23/00,12/25/16,2000,2016,ImageCollection,"modis, mod10a1, daily, global, nsidc, terra, snow, albedo, geophysical"
MODIS/MOD11A1,NASA LP DAAC at the USGS EROS Center,MOD11A1.005 Terra Land Surface Temperature and Emissivity Daily Global 1 km Grid SIN,03/04/00,03/29/17,2000,2017,ImageCollection,"modis, mod11a1, daily, global, terra, surface_temperature, emissivity, lst"
MODIS/MOD11A2,NASA LP DAAC at the USGS EROS Center,MOD11A2.005 Land Surface Temperature and Emissivity 8-Day Global 1km,03/04/00,03/21/17,2000,2017,ImageCollection,"modis, mod11a2, 8-day, global, terra, surface_temperature, emissivity, lst"
MODIS/MOD13Q1,NASA LP DAAC at the USGS EROS Center,MOD13Q1.005 Vegetation Indices 16-Day Global 250m,02/17/00,03/05/17,2000,2017,ImageCollection,"modis, mod13q1, 16-day, global, terra, vegetation, ndvi, evi"
MODIS/MYD09A1,NASA LP DAAC at the USGS EROS Center,MYD09A1.005 Surface Reflectance 8-Day L3 Global 500m,07/03/02,03/21/17,2002,2017,ImageCollection,"modis, myd09a1, 8-day, global, aqua, surface_reflectance"
MODIS/MYD09GA,NASA LP DAAC at the USGS EROS Center,MYD09GA.005 Aqua Surface Reflectance Daily L2G Global 1km and 500m,07/03/02,03/29/17,2002,2017,ImageCollection,"modis, myd09ga, daily, global, usgs, aqua, surface_reflectance"
MODIS/MYD09GQ,NASA LP DAAC at the USGS EROS Center,MYD09GQ.005 Aqua Surface Reflectance Daily L2G Global 250m,07/03/02,03/29/17,2002,2017,ImageCollection,"modis, myd09gq, daily, global, usgs, aqua, surface_reflectance"
MODIS/MYD09Q1,NASA LP DAAC at the USGS EROS Center,MYD09Q1.005 Surface Reflectance 8-Day L3 Global 250m,07/03/02,03/21/17,2002,2017,ImageCollection,"modis, myd09q1, 8-day, global, aqua, surface_reflectance"
MODIS/MYD10A1,NSIDC,MYD10A1.005 Aqua Snow Cover Daily Global 500m,02/23/00,12/25/16,2000,2016,ImageCollection,"modis, myd10a1, daily, global, nsidc, aqua, snow, albedo, geophysical"
MODIS/MYD11A1,NASA LP DAAC at the USGS EROS Center,MYD11A1.005 Land Surface Temperature and Emissivity Daily Global 1 km Grid SIN,07/07/02,03/29/17,2002,2017,ImageCollection,"modis, myd11a1, daily, global, aqua, surface_temperature, emissivity, lst"
MODIS/MYD11A2,NASA LP DAAC at the USGS EROS Center,MYD11A2.005 Land Surface Temperature and Emissivity 8-Day L3 Global 1km,07/03/02,03/21/17,2002,2017,ImageCollection,"modis, myd11a2, 8-day, global, aqua, surface_temperature, emissivity, lst"
MODIS/MYD13Q1,NASA LP DAAC at the USGS EROS Center,MYD13Q1.005 Vegetation Indices 16-Day Global 250m,07/03/02,03/13/17,2002,2017,ImageCollection,"modis, myd13q1, 16-day, global, aqua, vegetation, ndvi, evi"
MODIS/MOD44B,NASA LP DAAC at the USGS EROS Center,MOD44B.005 Vegetation Continuous Fields Yearly Global 250m,03/04/00,03/05/11,2000,2011,ImageCollection,"modis, mod44b, annual, global, terra, vegetation, tree_cover, geophysical"
MODIS/051/MOD44B,NASA LP DAAC at the USGS EROS Center,MOD44B.051 Terra Vegetation Continuous Fields Yearly Global 250m,03/04/00,03/05/15,2000,2015,ImageCollection,"modis, mod44b, annual, global, terra, vegetation, tree_cover, geophysical"
NASA/GLDAS/V001/NOAH/G025/T3H,NASA,GLDAS-1: Global Land Data Assimilation System,02/23/00,12/30/16,2000,2016,ImageCollection,"nasa, ldas, gldas, 3-hourly, forcing, wind, temperature, humidity, geophysical, soil, moisture, surface, pressure, radiation, precipitation, evaporation, climate"
NASA/GLDAS/V020/NOAH/G025/T3H,NASA,GLDAS-2: Global Land Data Assimilation System,01/01/1948,12/30/10,1948,2010,ImageCollection,"nasa, ldas, gldas, 3-hourly, forcing, wind, temperature, humidity, geophysical, soil, moisture, surface, pressure, radiation, precipitation, evaporation, climate"
NASA/GPM_L3/IMERG_V04,NASA PMM,GPM: Global Precipitation Measurement (GPM) v4,03/11/14,11/30/17,2014,2017,ImageCollection,"nasa, gpm, jaxa, half-hourly, precipitation, geophysical, weather, climate"
NASA/GPM_L3/IMERG_V05,NASA PMM,GPM: Global Precipitation Measurement (GPM) v5,03/11/14,04/30/19,2014,2019,ImageCollection,"nasa, gpm, jaxa, half-hourly, precipitation, geophysical, weather, climate"
NASA/ORNL/DAYMET,NASA ORNL,Daymet V2: Daily Surface Weather and Climatological Summaries,12/31/79,12/30/15,1979,2015,ImageCollection,"nasa, ornl, daymet, temperature, precipitation, daylight, geophysical, radiation, flux, water, vapor, snow, weather, daily, climate"
UMD/hansen/global_forest_change_2016_v1_4,Hansen/UMD/Google/USGS/NASA,Hansen Global Forest Change v1.4 (2000-2016),12/31/99,12/31/16,1999,2016,Image,"landsat_derived, umd, hansen, forest, geophysical"
UMD/hansen/global_forest_change_2017_v1_5,Hansen/UMD/Google/USGS/NASA,Hansen Global Forest Change v1.5 (2000-2017),12/31/99,12/31/17,1999,2017,Image,"landsat_derived, umd, hansen, forest, geophysical"
UMD/hansen/global_forest_change_2013,Hansen/UMD/Google/USGS/NASA,Hansen Global Forest Change v1.0 (2000-2012),12/31/99,12/31/12,1999,2012,Image,"landsat_derived, umd, hansen, forest, geophysical"
UMD/hansen/global_forest_change_2014,Hansen/UMD/Google/USGS/NASA,Hansen Global Forest Change v1.1 (2000-2013),12/31/99,12/31/13,1999,2013,Image,"landsat_derived, umd, hansen, forest, geophysical"
UMD/hansen/global_forest_change_2015,Hansen/UMD/Google/USGS/NASA,Hansen Global Forest Change v1.2 (2000-2014),12/31/99,12/31/14,1999,2014,Image,"landsat_derived, umd, hansen, forest, geophysical"
UMD/hansen/global_forest_change_2015_v1_3,Hansen/UMD/Google/USGS/NASA,Hansen Global Forest Change v1.3 (2000-2015),12/31/99,12/31/15,1999,2015,Image,"landsat_derived, umd, hansen, forest, geophysical"
UMN/PGC/ArcticDEM/V2/2m,University of Minnesota Polar Geospatial Center,ArcticDEM Strips,08/15/09,03/11/17,2009,2017,ImageCollection,"umn, pgc, arctic, dem, geophysical"
UMN/PGC/ArcticDEM/V2/5m,University of Minnesota Polar Geospatial Center,ArcticDEM Mosaic,09/20/16,09/20/16,2016,2016,Image,"umn, pgc, arctic, dem, geophysical"
VITO/PROBAV/S1_TOC_100M,Vito / ESA,PROBA-V C0 Top Of Canopy Daily Synthesis 100m,10/16/13,12/13/16,2013,2016,ImageCollection,"proba, probav, vito, esa, multispectral, swir, nir"
VITO/PROBAV/S1_TOC_333M,Vito / ESA,PROBA-V C0 Top Of Canopy Daily Synthesis 333m,10/16/13,12/13/16,2013,2016,ImageCollection,"proba, probav, vito, esa, multispectral, swir, nir"
FORMA/FORMA_500m,"Global Forest Watch, World Resources Institute","FORMA Global Forest Watch Deforestation Alerts, 500m",12/31/05,06/09/15,2005,2015,Image,"gfw, wri, nasa, forest, alerts, modis, forma, deforestation, geophysical"
WorldPop/POP,WorldPop,WorldPop Project Population Data: Estimated Residential Population per 100x100m Grid Square,12/31/09,12/31/15,2009,2015,ImageCollection,"worldpop, population, demography"
LANDSAT/LC8_L1T_32DAY_BAI,Google,Landsat 8 32-Day BAI Composite,04/06/13,05/08/17,2013,2017,ImageCollection,"32day, bai"
LANDSAT/LC8_L1T_32DAY_EVI,Google,Landsat 8 32-Day EVI Composite,04/06/13,05/08/17,2013,2017,ImageCollection,"32day, evi"
LANDSAT/LC8_L1T_32DAY_NBRT,Google,Landsat 8 32-Day NBRT Composite,04/06/13,05/08/17,2013,2017,ImageCollection,"32day, nbrt"
LANDSAT/LC8_L1T_32DAY_NDSI,Google,Landsat 8 32-Day NDSI Composite,04/06/13,05/08/17,2013,2017,ImageCollection,"32day, ndsi"
LANDSAT/LC8_L1T_32DAY_NDVI,Google,Landsat 8 32-Day NDVI Composite,04/06/13,05/08/17,2013,2017,ImageCollection,"32day, ndvi"
LANDSAT/LC8_L1T_32DAY_NDWI,Google,Landsat 8 32-Day NDWI Composite,04/06/13,05/08/17,2013,2017,ImageCollection,"32day, ndwi"
LANDSAT/LC8_L1T_32DAY_RAW,Google,Landsat 8 32-Day Raw Composite,04/06/13,05/08/17,2013,2017,ImageCollection,"32day, raw"
LANDSAT/LC8_L1T_32DAY_TOA,Google,Landsat 8 32-Day TOA Reflectance Composite,04/06/13,05/08/17,2013,2017,ImageCollection,"32day, toa"
LANDSAT/LC8_L1T_8DAY_BAI,Google,Landsat 8 8-Day BAI Composite,04/06/13,04/30/17,2013,2017,ImageCollection,"8day, bai"
LANDSAT/LC8_L1T_8DAY_EVI,Google,Landsat 8 8-Day EVI Composite,04/06/13,04/30/17,2013,2017,ImageCollection,"8day, evi"
LANDSAT/LC8_L1T_8DAY_NBRT,Google,Landsat 8 8-Day NBRT Composite,04/06/13,04/30/17,2013,2017,ImageCollection,"8day, nbrt"
LANDSAT/LC8_L1T_8DAY_NDSI,Google,Landsat 8 8-Day NDSI Composite,04/06/13,04/30/17,2013,2017,ImageCollection,"8day, ndsi"
LANDSAT/LC8_L1T_8DAY_NDVI,Google,Landsat 8 8-Day NDVI Composite,04/06/13,04/30/17,2013,2017,ImageCollection,"8day, ndvi"
LANDSAT/LC8_L1T_8DAY_NDWI,Google,Landsat 8 8-Day NDWI Composite,04/06/13,04/30/17,2013,2017,ImageCollection,"8day, ndwi"
LANDSAT/LC8_L1T_8DAY_RAW,Google,Landsat 8 8-Day Raw Composite,04/06/13,04/30/17,2013,2017,ImageCollection,"8day, raw"
LANDSAT/LC8_L1T_8DAY_TOA,Google,Landsat 8 8-Day TOA Reflectance Composite,04/06/13,04/30/17,2013,2017,ImageCollection,"8day, toa"
LANDSAT/LC8_L1T_ANNUAL_BAI,Google,Landsat 8 Annual BAI Composite,12/31/12,12/31/17,2012,2017,ImageCollection,"annual, bai"
LANDSAT/LC8_L1T_ANNUAL_EVI,Google,Landsat 8 Annual EVI Composite,12/31/12,12/31/17,2012,2017,ImageCollection,"annual, evi"
LANDSAT/LC8_L1T_ANNUAL_GREENEST_TOA,Google,Landsat 8 Annual Greenest-Pixel TOA Reflectance Composite,12/31/12,12/31/17,2012,2017,ImageCollection,"annual, toa, greenest"
LANDSAT/LC8_L1T_ANNUAL_NBRT,Google,Landsat 8 Annual NBRT Composite,12/31/12,12/31/17,2012,2017,ImageCollection,"annual, nbrt"
LANDSAT/LC8_L1T_ANNUAL_NDSI,Google,Landsat 8 Annual NDSI Composite,12/31/12,12/31/17,2012,2017,ImageCollection,"annual, ndsi"
LANDSAT/LC8_L1T_ANNUAL_NDVI,Google,Landsat 8 Annual NDVI Composite,12/31/12,12/31/17,2012,2017,ImageCollection,"annual, ndvi"
LANDSAT/LC8_L1T_ANNUAL_NDWI,Google,Landsat 8 Annual NDWI Composite,12/31/12,12/31/17,2012,2017,ImageCollection,"annual, ndwi"
LANDSAT/LC8_L1T_ANNUAL_RAW,Google,Landsat 8 Annual Raw Composite,12/31/12,12/31/17,2012,2017,ImageCollection,"annual, raw"
LANDSAT/LC8_L1T_ANNUAL_TOA,Google,Landsat 8 Annual TOA Reflectance Composite,12/31/12,12/31/17,2012,2017,ImageCollection,"annual, toa"
LANDSAT/LE7_L1T_32DAY_BAI,Google,Landsat 7 32-Day BAI Composite,12/31/98,05/08/17,1998,2017,ImageCollection,"32day, bai"
LANDSAT/LE7_L1T_32DAY_EVI,Google,Landsat 7 32-Day EVI Composite,12/31/98,05/08/17,1998,2017,ImageCollection,"32day, evi"
LANDSAT/LE7_L1T_32DAY_NBRT,Google,Landsat 7 32-Day NBRT Composite,12/31/98,05/08/17,1998,2017,ImageCollection,"32day, nbrt"
LANDSAT/LE7_L1T_32DAY_NDSI,Google,Landsat 7 32-Day NDSI Composite,12/31/98,05/08/17,1998,2017,ImageCollection,"32day, ndsi"
LANDSAT/LE7_L1T_32DAY_NDVI,Google,Landsat 7 32-Day NDVI Composite,12/31/98,05/08/17,1998,2017,ImageCollection,"32day, ndvi"
LANDSAT/LE7_L1T_32DAY_NDWI,Google,Landsat 7 32-Day NDWI Composite,12/31/98,05/08/17,1998,2017,ImageCollection,"32day, ndwi"
LANDSAT/LE7_L1T_32DAY_RAW,Google,Landsat 7 32-Day Raw Composite,12/31/98,05/08/17,1998,2017,ImageCollection,"32day, raw"
LANDSAT/LE7_L1T_32DAY_TOA,Google,Landsat 7 32-Day TOA Reflectance Composite,12/31/98,05/08/17,1998,2017,ImageCollection,"32day, toa"
LANDSAT/LE7_L1T_8DAY_BAI,Google,Landsat 7 8-Day BAI Composite,12/31/98,04/30/17,1998,2017,ImageCollection,"8day, bai"
LANDSAT/LE7_L1T_8DAY_EVI,Google,Landsat 7 8-Day EVI Composite,12/31/98,04/30/17,1998,2017,ImageCollection,"8day, evi"
LANDSAT/LE7_L1T_8DAY_NBRT,Google,Landsat 7 8-Day NBRT Composite,12/31/98,04/30/17,1998,2017,ImageCollection,"8day, nbrt"
LANDSAT/LE7_L1T_8DAY_NDSI,Google,Landsat 7 8-Day NDSI Composite,12/31/98,04/30/17,1998,2017,ImageCollection,"8day, ndsi"
LANDSAT/LE7_L1T_8DAY_NDVI,Google,Landsat 7 8-Day NDVI Composite,12/31/98,04/30/17,1998,2017,ImageCollection,"8day, ndvi"
LANDSAT/LE7_L1T_8DAY_NDWI,Google,Landsat 7 8-Day NDWI Composite,12/31/98,04/30/17,1998,2017,ImageCollection,"8day, ndwi"
LANDSAT/LE7_L1T_8DAY_RAW,Google,Landsat 7 8-Day Raw Composite,12/31/98,04/30/17,1998,2017,ImageCollection,"8day, raw"
LANDSAT/LE7_L1T_8DAY_TOA,Google,Landsat 7 8-Day TOA Reflectance Composite,12/31/98,04/30/17,1998,2017,ImageCollection,"8day, toa"
LANDSAT/LE7_L1T_ANNUAL_BAI,Google,Landsat 7 Annual BAI Composite,12/31/98,12/31/17,1998,2017,ImageCollection,"annual, bai"
LANDSAT/LE7_L1T_ANNUAL_EVI,Google,Landsat 7 Annual EVI Composite,12/31/98,12/31/17,1998,2017,ImageCollection,"annual, evi"
LANDSAT/LE7_L1T_ANNUAL_GREENEST_TOA,Google,Landsat 7 Annual Greenest-Pixel TOA Reflectance Composite,12/31/98,12/31/17,1998,2017,ImageCollection,"annual, toa, greenest"
LANDSAT/LE7_L1T_ANNUAL_NBRT,Google,Landsat 7 Annual NBRT Composite,12/31/98,12/31/17,1998,2017,ImageCollection,"annual, nbrt"
LANDSAT/LE7_L1T_ANNUAL_NDSI,Google,Landsat 7 Annual NDSI Composite,12/31/98,12/31/17,1998,2017,ImageCollection,"annual, ndsi"
LANDSAT/LE7_L1T_ANNUAL_NDVI,Google,Landsat 7 Annual NDVI Composite,12/31/98,12/31/17,1998,2017,ImageCollection,"annual, ndvi"
LANDSAT/LE7_L1T_ANNUAL_NDWI,Google,Landsat 7 Annual NDWI Composite,12/31/98,12/31/17,1998,2017,ImageCollection,"annual, ndwi"
LANDSAT/LE7_L1T_ANNUAL_RAW,Google,Landsat 7 Annual Raw Composite,12/31/98,12/31/17,1998,2017,ImageCollection,"annual, raw"
LANDSAT/LE7_L1T_ANNUAL_TOA,Google,Landsat 7 Annual TOA Reflectance Composite,12/31/98,12/31/17,1998,2017,ImageCollection,"annual, toa"
LANDSAT/LT4_L1T_32DAY_BAI,Google,Landsat 4 TM 32-Day BAI Composite,08/12/82,12/18/93,1982,1993,ImageCollection,"32day, bai"
LANDSAT/LT4_L1T_32DAY_EVI,Google,Landsat 4 TM 32-Day EVI Composite,08/12/82,12/18/93,1982,1993,ImageCollection,"32day, evi"
LANDSAT/LT4_L1T_32DAY_NBRT,Google,Landsat 4 TM 32-Day NBRT Composite,08/12/82,12/18/93,1982,1993,ImageCollection,"32day, nbrt"
LANDSAT/LT4_L1T_32DAY_NDSI,Google,Landsat 4 TM 32-Day NDSI Composite,08/12/82,12/18/93,1982,1993,ImageCollection,"32day, ndsi"
LANDSAT/LT4_L1T_32DAY_NDVI,Google,Landsat 4 TM 32-Day NDVI Composite,08/12/82,12/18/93,1982,1993,ImageCollection,"32day, ndvi"
LANDSAT/LT4_L1T_32DAY_NDWI,Google,Landsat 4 TM 32-Day NDWI Composite,08/12/82,12/18/93,1982,1993,ImageCollection,"32day, ndwi"
LANDSAT/LT4_L1T_32DAY_RAW,Google,Landsat 4 TM 32-Day Raw Composite,08/12/82,12/18/93,1982,1993,ImageCollection,"32day, raw"
LANDSAT/LT4_L1T_32DAY_TOA,Google,Landsat 4 TM 32-Day TOA Reflectance Composite,08/12/82,12/18/93,1982,1993,ImageCollection,"32day, toa"
LANDSAT/LT4_L1T_8DAY_BAI,Google,Landsat 4 TM 8-Day BAI Composite,08/20/82,12/18/93,1982,1993,ImageCollection,"8day, bai"
LANDSAT/LT4_L1T_8DAY_EVI,Google,Landsat 4 TM 8-Day EVI Composite,08/20/82,12/18/93,1982,1993,ImageCollection,"8day, evi"
LANDSAT/LT4_L1T_8DAY_NBRT,Google,Landsat 4 TM 8-Day NBRT Composite,08/20/82,12/18/93,1982,1993,ImageCollection,"8day, nbrt"
LANDSAT/LT4_L1T_8DAY_NDSI,Google,Landsat 4 TM 8-Day NDSI Composite,08/20/82,12/18/93,1982,1993,ImageCollection,"8day, ndsi"
LANDSAT/LT4_L1T_8DAY_NDVI,Google,Landsat 4 TM 8-Day NDVI Composite,08/20/82,12/18/93,1982,1993,ImageCollection,"8day, ndvi"
LANDSAT/LT4_L1T_8DAY_NDWI,Google,Landsat 4 TM 8-Day NDWI Composite,08/20/82,12/18/93,1982,1993,ImageCollection,"8day, ndwi"
LANDSAT/LT4_L1T_8DAY_RAW,Google,Landsat 4 TM 8-Day Raw Composite,08/20/82,12/18/93,1982,1993,ImageCollection,"8day, raw"
LANDSAT/LT4_L1T_8DAY_TOA,Google,Landsat 4 TM 8-Day TOA Reflectance Composite,08/20/82,12/18/93,1982,1993,ImageCollection,"8day, toa"
LANDSAT/LT4_L1T_ANNUAL_BAI,Google,Landsat 4 TM Annual BAI Composite,12/31/81,12/31/93,1981,1993,ImageCollection,"annual, bai"
LANDSAT/LT4_L1T_ANNUAL_EVI,Google,Landsat 4 TM Annual EVI Composite,12/31/81,12/31/93,1981,1993,ImageCollection,"annual, evi"
LANDSAT/LT4_L1T_ANNUAL_GREENEST_TOA,Google,Landsat 4 TM Annual Greenest-Pixel TOA Reflectance Composite,12/31/81,12/31/93,1981,1993,ImageCollection,"annual, toa, greenest"
LANDSAT/LT4_L1T_ANNUAL_NBRT,Google,Landsat 4 TM Annual NBRT Composite,12/31/81,12/31/93,1981,1993,ImageCollection,"annual, nbrt"
LANDSAT/LT4_L1T_ANNUAL_NDSI,Google,Landsat 4 TM Annual NDSI Composite,12/31/81,12/31/93,1981,1993,ImageCollection,"annual, ndsi"
LANDSAT/LT4_L1T_ANNUAL_NDVI,Google,Landsat 4 TM Annual NDVI Composite,12/31/81,12/31/93,1981,1993,ImageCollection,"annual, ndvi"
LANDSAT/LT4_L1T_ANNUAL_NDWI,Google,Landsat 4 TM Annual NDWI Composite,12/31/81,12/31/93,1981,1993,ImageCollection,"annual, ndwi"
LANDSAT/LT4_L1T_ANNUAL_RAW,Google,Landsat 4 TM Annual Raw Composite,12/31/81,12/31/93,1981,1993,ImageCollection,"annual, raw"
LANDSAT/LT4_L1T_ANNUAL_TOA,Google,Landsat 4 TM Annual TOA Reflectance Composite,12/31/81,12/31/93,1981,1993,ImageCollection,"annual, toa"
LANDSAT/LT5_L1T_32DAY_BAI,Google,Landsat 5 TM 32-Day BAI Composite,12/31/83,05/07/12,1983,2012,ImageCollection,"32day, bai"
LANDSAT/LT5_L1T_32DAY_EVI,Google,Landsat 5 TM 32-Day EVI Composite,12/31/83,05/07/12,1983,2012,ImageCollection,"32day, evi"
LANDSAT/LT5_L1T_32DAY_NBRT,Google,Landsat 5 TM 32-Day NBRT Composite,12/31/83,05/07/12,1983,2012,ImageCollection,"32day, nbrt"
LANDSAT/LT5_L1T_32DAY_NDSI,Google,Landsat 5 TM 32-Day NDSI Composite,12/31/83,05/07/12,1983,2012,ImageCollection,"32day, ndsi"
LANDSAT/LT5_L1T_32DAY_NDVI,Google,Landsat 5 TM 32-Day NDVI Composite,12/31/83,05/07/12,1983,2012,ImageCollection,"32day, ndvi"
LANDSAT/LT5_L1T_32DAY_NDWI,Google,Landsat 5 TM 32-Day NDWI Composite,12/31/83,05/07/12,1983,2012,ImageCollection,"32day, ndwi"
LANDSAT/LT5_L1T_32DAY_RAW,Google,Landsat 5 TM 32-Day Raw Composite,12/31/83,05/07/12,1983,2012,ImageCollection,"32day, raw"
LANDSAT/LT5_L1T_32DAY_TOA,Google,Landsat 5 TM 32-Day TOA Reflectance Composite,12/31/83,05/07/12,1983,2012,ImageCollection,"32day, toa"
LANDSAT/LT5_L1T_8DAY_BAI,Google,Landsat 5 TM 8-Day BAI Composite,12/31/83,05/07/12,1983,2012,ImageCollection,"8day, bai"
LANDSAT/LT5_L1T_8DAY_EVI,Google,Landsat 5 TM 8-Day EVI Composite,12/31/83,05/07/12,1983,2012,ImageCollection,"8day, evi"
LANDSAT/LT5_L1T_8DAY_NBRT,Google,Landsat 5 TM 8-Day NBRT Composite,12/31/83,05/07/12,1983,2012,ImageCollection,"8day, nbrt"
LANDSAT/LT5_L1T_8DAY_NDSI,Google,Landsat 5 TM 8-Day NDSI Composite,12/31/83,05/07/12,1983,2012,ImageCollection,"8day, ndsi"
LANDSAT/LT5_L1T_8DAY_NDVI,Google,Landsat 5 TM 8-Day NDVI Composite,12/31/83,05/07/12,1983,2012,ImageCollection,"8day, ndvi"
LANDSAT/LT5_L1T_8DAY_NDWI,Google,Landsat 5 TM 8-Day NDWI Composite,12/31/83,05/07/12,1983,2012,ImageCollection,"8day, ndwi"
LANDSAT/LT5_L1T_8DAY_RAW,Google,Landsat 5 TM 8-Day Raw Composite,12/31/83,05/07/12,1983,2012,ImageCollection,"8day, raw"
LANDSAT/LT5_L1T_8DAY_TOA,Google,Landsat 5 TM 8-Day TOA Reflectance Composite,12/31/83,05/07/12,1983,2012,ImageCollection,"8day, toa"
LANDSAT/LT5_L1T_ANNUAL_BAI,Google,Landsat 5 TM Annual BAI Composite,12/31/83,12/31/12,1983,2012,ImageCollection,"annual, bai"
LANDSAT/LT5_L1T_ANNUAL_EVI,Google,Landsat 5 TM Annual EVI Composite,12/31/83,12/31/12,1983,2012,ImageCollection,"annual, evi"
LANDSAT/LT5_L1T_ANNUAL_GREENEST_TOA,Google,Landsat 5 TM Annual Greenest-Pixel TOA Reflectance Composite,12/31/83,12/31/12,1983,2012,ImageCollection,"annual, toa, greenest"
LANDSAT/LT5_L1T_ANNUAL_NBRT,Google,Landsat 5 TM Annual NBRT Composite,12/31/83,12/31/12,1983,2012,ImageCollection,"annual, nbrt"
LANDSAT/LT5_L1T_ANNUAL_NDSI,Google,Landsat 5 TM Annual NDSI Composite,12/31/83,12/31/12,1983,2012,ImageCollection,"annual, ndsi"
LANDSAT/LT5_L1T_ANNUAL_NDVI,Google,Landsat 5 TM Annual NDVI Composite,12/31/83,12/31/12,1983,2012,ImageCollection,"annual, ndvi"
LANDSAT/LT5_L1T_ANNUAL_NDWI,Google,Landsat 5 TM Annual NDWI Composite,12/31/83,12/31/12,1983,2012,ImageCollection,"annual, ndwi"
LANDSAT/LT5_L1T_ANNUAL_RAW,Google,Landsat 5 TM Annual Raw Composite,12/31/83,12/31/12,1983,2012,ImageCollection,"annual, raw"
LANDSAT/LT5_L1T_ANNUAL_TOA,Google,Landsat 5 TM Annual TOA Reflectance Composite,12/31/83,12/31/12,1983,2012,ImageCollection,"annual, toa"
MODIS/MCD43A4_BAI,Google,MODIS Combined 16-Day BAI,02/17/00,03/13/17,2000,2017,ImageCollection,"modis, 16-day, mcd43a4, global, usgs, bai, nbar, brdf, surface_reflectance, reflectance"
MODIS/MCD43A4_EVI,Google,MODIS Combined 16-Day EVI,02/17/00,03/13/17,2000,2017,ImageCollection,"modis, 16-day, mcd43a4, global, usgs, evi, nbar, brdf, surface_reflectance, reflectance"
MODIS/MCD43A4_NDSI,Google,MODIS Combined 16-Day NDSI,02/17/00,03/13/17,2000,2017,ImageCollection,"modis, 16-day, mcd43a4, global, usgs, ndsi, nbar, brdf, surface_reflectance, reflectance"
MODIS/MCD43A4_NDWI,Google,MODIS Combined 16-Day NDWI,02/17/00,03/13/17,2000,2017,ImageCollection,"modis, 16-day, mcd43a4, global, usgs, ndwi, nbar, brdf, surface_reflectance, reflectance"
MODIS/MOD09GA_BAI,Google,MODIS Terra Daily BAI,02/23/00,03/29/17,2000,2017,ImageCollection,"modis, terra, usgs, daily, global, mod09ga, bai, surface_reflectance"
MODIS/MOD09GA_EVI,Google,MODIS Terra Daily EVI,02/23/00,03/29/17,2000,2017,ImageCollection,"modis, terra, usgs, daily, global, mod09ga, evi, surface_reflectance"
